Economy,Year,freight,passenger,freight_activity,passenger_activity
07_INA,2050,1904.5507999983174,2896.1672753868684,1004.636603065,2152.5779614979997
07_INA,2051,1780.2302614668408,2708.9331000530283,1034.552501999,2211.010436638
07_INA,2052,1781.9681537146555,2723.8977633981694,1065.385698234,2271.1560937159998
07_INA,2053,1783.8136681886983,2739.320464669841,1097.127508949,2333.03276748
07_INA,2054,1785.7684044331509,2755.2151949761037,1129.849946541,2396.740044317
07_INA,2055,1787.834059886299,2771.5963606546566,1163.526465956,2462.282004585
07_INA,2056,1790.0124316329557,2788.4787150938655,1198.253907844,2529.781126018
07_INA,2057,1792.3054190122784,2805.8774753282205,1233.97985849,2599.220685939
07_INA,2058,1794.7150243414183,2823.8084335604976,1270.835161528,2670.754944194
07_INA,2059,1797.2433531653492,2842.2878978371164,1308.731607885,2744.338402716
07_INA,2060,1799.8926181862844,2861.3326207968275,1347.845157598,2820.167206153
07_INA,2061,1802.665141669795,2880.959795939074,1388.0399476060002,2898.154127347
07_INA,2062,1805.5633551193148,2901.1870717764236,1429.550119694,2978.550794455
07_INA,2063,1808.5898002911324,2922.03264474331,1472.178282278,3061.212584792
07_INA,2064,1811.747136693382,2943.5152408879762,1516.23193177,3146.465789976
07_INA,2065,1815.0381390302252,2965.6541480030783,1561.435974272,3234.0872241929997
07_INA,2066,1818.465701423458,2988.4692093145113,1608.188955026,3324.5025722600003
07_INA,2067,1822.0328397991161,3011.9808965840216,1656.1190432570002,3417.381820606
07_INA,2068,1825.7426929857952,3036.2103485698954,1705.736759568,3513.283474946
07_INA,2069,1829.5985300785233,3061.1793725794223,1756.550792821,3611.733145084
07_INA,2070,1833.6037466992727,3086.9103561723264,1809.208784508,3713.465517109
08_JPN,2017,1092.8218602876034,1891.6607305238927,415.2233184295,1419.2327423969998
08_JPN,2018,1099.1632867891667,1856.1670577350392,415.292427533,1400.764047936
08_JPN,2019,1120.905484990184,1844.556411343168,415.35421828596657,1397.48400822504
08_JPN,2020,1021.0629130027514,1424.7152560380125,373.1727460911925,1007.3302902591
08_JPN,2021,1105.403702485369,1697.3046557611667,415.04106496882105,1303.50300147705
08_JPN,2022,1081.222101841452,1763.4381031879639,415.368006088717,1403.33712763118
08_JPN,2023,1058.268316025638,1727.6283596400615,415.476252655987,1403.4238005412499
08_JPN,2024,1037.6602402452702,1693.8132899132231,415.56747400992606,1403.0247867438
08_JPN,2025,1018.9474436432835,1661.4783770338568,415.62248643259,1402.0862200888
08_JPN,2026,1001.9798735248567,1630.8589952110701,415.72298768580004,1400.996662121
08_JPN,2027,986.4142973565858,1601.608429693226,415.83153083059995,1399.596324518
08_JPN,2028,972.0470427902178,1573.6735137830512,415.946501924,1397.913684948
08_JPN,2029,958.7211346629133,1547.0390235112325,416.06645164500003,1395.985229073
08_JPN,2030,946.5402423485706,1523.702734331111,416.190144271,1393.8412908789999
08_JPN,2031,935.5533223217445,1487.5659819923635,416.31649779400004,1380.797555231
08_JPN,2032,925.6248677571646,1457.4212483256556,416.44537987900003,1370.639999715
08_JPN,2033,916.6302953795089,1428.9753786428435,416.575898436,1360.382679519
08_JPN,2034,908.4596430711994,1402.046334417888,416.707485254,1350.022527721
08_JPN,2035,901.0174179677011,1376.4768390546835,416.83994842699997,1339.563035493
08_JPN,2036,894.2202687941536,1352.1391528872189,416.97338714800003,1329.018366582
08_JPN,2037,887.8874961648725,1327.9699701435234,417.106838788,1318.407568654
08_JPN,2038,881.9469862617018,1303.861697586344,417.24035749200004,1307.753871971
08_JPN,2039,876.3326436665744,1279.7117917999008,417.374046122,1297.083847383
08_JPN,2040,870.9829311105161,1255.4166585096843,417.50809059999995,1286.420341543
08_JPN,2041,865.8397237793819,1230.877546731668,417.64268273,1275.77553055
08_JPN,2042,860.8458491425309,1205.992204669396,417.77776777300005,1265.15848801
08_JPN,2043,855.944192941264,1180.6760571768846,417.913025302,1254.583896321
08_JPN,2044,851.0769797528287,1158.2821898797592,418.04804646699995,1246.824645336
08_JPN,2045,846.1854346495229,1135.2025767974756,418.182655167,1239.0992161010001
08_JPN,2046,841.2094638703436,1111.3974439316207,418.317168121,1231.413290715
08_JPN,2047,836.0845294814744,1086.8536518192036,418.451045592,1223.765148125
08_JPN,2048,830.7459686575664,1061.598814652283,418.585316856,1216.156165043
08_JPN,2049,825.1270066984079,1035.6998195524095,418.721448674,1208.586447293
08_JPN,2050,820.1406950297198,1010.4833172727622,418.861126986,1201.053242725
08_JPN,2051,752.2213465274208,907.5347095089023,419.002362429,1193.55163872
08_JPN,2052,752.337408967598,901.8478111035137,419.145180783,1186.072468072
08_JPN,2053,752.4547364354552,896.1551534000688,419.289599587,1178.585723147
08_JPN,2054,752.5733426246603,890.4273312190567,419.435637095,1171.0527313
08_JPN,2055,752.6932409892995,884.6417311521903,419.58331128,1163.4437524960001
08_JPN,2056,752.8144452069963,878.7929831772777,419.73264052599995,1155.751724013
08_JPN,2057,752.9369689041703,872.8828677136847,419.883643215,1147.9789877619999
08_JPN,2058,753.060826359283,866.9068892047804,420.036338388,1140.119631065
08_JPN,2059,753.1860312857241,860.8621875193963,420.19074481,1132.169892645
08_JPN,2060,753.3125983198203,854.7496851208787,420.346881827,1124.130985524
08_JPN,2061,753.4405415962001,848.5710228038168,420.504768613,1116.005067642
08_JPN,2062,753.5698753905434,842.3346178614861,420.66442491099997,1107.803209103
08_JPN,2063,753.700614874299,836.0571953143939,420.82587062100004,1099.5474058319999
08_JPN,2064,753.8327743737057,829.7608146313352,420.989125703,1091.266669648
08_JPN,2065,753.9663688734382,823.4663578040075,421.154210344,1082.988463706
08_JPN,2066,754.1014137461858,817.1856190646166,421.321145241,1074.7282991
08_JPN,2067,754.2379241574832,810.9312906313025,421.48995111,1066.502868335
08_JPN,2068,754.3759152099744,804.7266034799862,421.660648746,1058.342723681
08_JPN,2069,754.5154025431854,798.5982929046512,421.833259475,1050.283026338
08_JPN,2070,754.6564019531442,792.5696030054188,422.007804712,1042.354345837
09_ROK,2017,789.1963293104703,693.4595485953442,160.27214749099997,738.560837916
09_ROK,2018,765.9565401246074,694.6873609351477,155.57450420230003,740.5129200700001
09_ROK,2019,777.0279939429059,702.5378422351514,157.6562734185884,747.985984083414
09_ROK,2020,728.9683638584424,553.2510658934186,147.6757837145207,574.839888462902
09_ROK,2021,811.062405634756,664.4921145110959,167.52197803326771,714.491148991766
09_ROK,2022,807.8350912944858,706.0543573146745,170.8447595052529,774.139110119523
09_ROK,2023,805.3249048725143,706.375399419084,174.255594563892,785.077394644372
09_ROK,2024,802.512742850724,705.8406992602177,177.402266349523,795.1063266607
09_ROK,2025,799.6010233767795,704.4788875803682,180.38240661638,804.5174873375
09_ROK,2026,797.7120250748073,702.9793203818917,183.5633505152,814.4537796197
09_ROK,2027,795.9060442463704,700.6521683876056,186.69838887900002,824.140467831
09_ROK,2028,794.1367381755263,697.574350621587,189.78622413500003,833.577800178
09_ROK,2029,792.41502865512,693.9627682623843,192.82312532,842.7676566590001
09_ROK,2030,790.8576016407061,690.9529813142477,195.80574012,851.712502856
09_ROK,2031,789.7455404522997,688.4996413781422,198.733365607,860.379094417
09_ROK,2032,789.0947272150597,686.256523139252,201.60859717,868.7823570869999
09_ROK,2033,788.8979120866326,684.2588204876064,204.435544168,876.921626734
09_ROK,2034,789.1351534869194,682.4939048063121,207.21815369,884.7867085219999
09_ROK,2035,789.7806166384717,680.9352707826024,209.95929135400002,892.369205774
09_ROK,2036,790.7613812310392,679.4746984185616,212.66209339399998,899.666204389
09_ROK,2037,791.7765768485776,677.1810695364031,215.31136606799998,906.565193899
09_ROK,2038,792.775416362671,674.0206855665821,217.906460462,913.068420036
09_ROK,2039,793.7010832942851,669.9652260254642,220.444348729,919.175923029
09_ROK,2040,794.502797970749,664.9978605041289,222.923408677,924.890888645
09_ROK,2041,795.141654633569,659.1288344652917,225.345208411,930.220174375
09_ROK,2042,795.583535587117,652.3730104700196,227.712397301,935.173931982
09_ROK,2043,795.8073265659041,644.7707993418906,230.03130166900002,939.780871013
09_ROK,2044,795.8063714472361,636.3856339188171,232.31246506699998,944.084861815
09_ROK,2045,795.5851045661781,627.2998159996191,234.569567208,948.139617942
09_ROK,2046,795.1515589132418,617.6090564337919,236.816828677,952.001634146
09_ROK,2047,794.5622544746994,607.4421783476607,239.08479902399998,955.774937204
09_ROK,2048,793.81574724812,596.8996729961076,241.382832297,959.493209643
09_ROK,2049,792.9107225258482,586.0844046470937,243.71882273,963.183684347
09_ROK,2050,791.9364981197332,575.6698360113863,246.099907656,966.875061802
09_ROK,2051,741.1559280550929,530.0288355584046,248.51075580800003,970.53681149
09_ROK,2052,741.2122339795607,530.1693936552751,250.951739221,975.047194163
09_ROK,2053,741.2751923210911,530.3113166521954,253.423234586,979.561446114
09_ROK,2054,741.3448501838643,530.454985597338,255.925623243,984.092171749
09_ROK,2055,741.4212555044103,530.6008012998823,258.459291339,988.652161072
09_ROK,2056,741.5044568585554,530.7490198939702,261.024629929,993.249308691
09_ROK,2057,741.5945032286695,530.8999746514874,263.622034923,997.893632895
09_ROK,2058,741.6914438339795,531.0542906429866,266.25190703,1002.603704672
09_ROK,2059,741.7953289938652,531.2127013843686,268.914652182,1007.4008103929999
09_ROK,2060,741.906209186343,531.375846995578,271.610681257,1012.302796989
09_ROK,2061,742.0241353703143,531.5441605774035,274.340410216,1017.3208268569999
09_ROK,2062,742.1491598151257,531.7179264662138,277.104260468,1022.461362256
09_ROK,2063,742.2813345273181,531.8974833717075,279.902658401,1027.732274689
09_ROK,2064,742.4207124958243,532.0831285227151,282.736035874,1033.140012366
09_ROK,2065,742.5673475934675,532.27512867847,285.60483019000003,1038.689973856
09_ROK,2066,742.7212938753399,532.4738191715024,288.509484038,1044.389372374
09_ROK,2067,742.8826058520158,532.6794821990221,291.45044550200004,1050.243725839
09_ROK,2068,743.0513396879271,532.8922541100723,294.428168655,1056.2542971760001
09_ROK,2069,743.2275510919447,533.1121973868354,297.443112843,1062.420281105
09_ROK,2070,743.4112971675492,533.3394107644722,300.495743404,1068.7419327
10_MAS,2017,347.77174728421295,550.2907395369946,170.279655729357,330.317412703115
10_MAS,2018,345.9138340083088,543.8647736749994,169.29067415943803,326.67974845281515
10_MAS,2019,356.7960816499709,551.0355974870752,171.95019971455304,331.67445618297165
10_MAS,2020,336.20171686453267,496.90034882527146,163.9953916191359,293.0460849595896
10_MAS,2021,353.82607763045917,555.3528521939126,175.23276548484597,343.06603574089456
10_MAS,2022,365.1199049854809,571.5185395897671,185.00165220406507,365.0870156405663
10_MAS,2023,376.2761252908268,586.9237156217932,194.83892113031803,386.1722199845861
10_MAS,2024,387.2916511613016,600.9867389985855,204.50723064817208,405.98671369575897
10_MAS,2025,398.23231350765604,614.0055318566584,214.11169283901998,425.00126443040733
10_MAS,2026,407.80755315369106,624.0377565399115,222.85861376282907,441.77120052063856
10_MAS,2027,417.7728760760912,633.9369580132966,231.862797066749,458.8125646650879
10_MAS,2028,428.110558251268,643.1747059932873,241.12424275078197,475.629070627181
10_MAS,2029,438.8175959148327,652.0300331472938,250.64295081492605,492.43982868139335
10_MAS,2030,451.4305375392891,661.858299659167,260.676183639296,509.65966163058573
10_MAS,2031,465.5734064608349,674.1732572817112,272.252990744335,528.8898518852934
10_MAS,2032,477.91271432621045,684.3453381371784,282.543485948816,546.1315531569182
10_MAS,2033,490.4320449726975,693.8192054096247,292.83398115329703,562.3502151144058
10_MAS,2034,503.1222385639502,703.1073132432632,303.12447635777806,578.1393864275489
10_MAS,2035,519.9325613847259,716.2745635837792,315.9875953633779,597.1675608207745
10_MAS,2036,536.8522706184104,728.7951426965604,328.85071436897897,615.5634239301778
10_MAS,2037,549.873592295237,736.4141973617342,339.14120957346,629.9589691918471
10_MAS,2038,566.8486951160469,746.5675989539656,352.00432857906003,647.3035406539365
10_MAS,2039,583.8141025616643,755.3907873798995,364.867447584661,664.1051013258193
10_MAS,2040,600.7423199598217,762.8230176340661,377.73056659026304,680.3905141463816
10_MAS,2041,621.4748432249188,771.7508334259095,393.16630939698314,699.1733650847297
10_MAS,2042,638.2295321983648,776.0956703556752,406.0294284025841,714.3959668663798
10_MAS,2043,654.8417220391578,778.8353365079961,418.8925474081841,729.1599122151182
10_MAS,2044,675.0702070459764,782.348883340896,434.3282902149059,746.2082215353479
10_MAS,2045,691.2600493162589,781.6190740157964,447.191409220507,760.0207644932129
10_MAS,2046,710.9020830982154,781.2528770650481,462.62715202722705,775.9820215310554
10_MAS,2047,730.1618508985695,778.8981393053584,478.06289483394903,791.3788572135455
10_MAS,2048,748.9756177234814,774.5879652079794,493.4986376406689,806.2243816421112
10_MAS,2049,767.2797107829581,768.3908996496982,508.9343804473911,820.5278146884175
10_MAS,2050,781.5820435917459,759.8200734848049,521.7974994529919,832.0133971793704
10_MAS,2051,728.0386394175455,700.9724413649609,534.9938598836081,843.4245369071077
10_MAS,2052,728.2915623700599,702.4400072910313,548.5320949367789,854.8043234788705
10_MAS,2053,728.55554753379,703.911380669931,562.4210614680111,866.1439223789849
10_MAS,2054,728.8312280933467,705.3852039771742,576.6698457850268,877.4321205757528
10_MAS,2055,729.1193717533268,706.8601579648679,591.2877695921198,888.658169965088
10_MAS,2056,729.4205862802119,708.3352494285834,606.2843960885172,899.8143631764077
10_MAS,2057,729.7356000205267,709.8095447290427,621.669536224716,910.8935329586033
10_MAS,2058,730.0648705060242,711.2817294117907,637.4532551209209,921.8852440789062
10_MAS,2059,730.4090275504857,712.7503190719749,653.645878651742,932.7775933059689
10_MAS,2060,730.768310753398,714.2138751569004,670.2580002014968,943.559223232113
10_MAS,2061,731.1432678371795,715.6713508081232,687.30048759451,954.2222169668994
10_MAS,2062,731.5339146490278,717.121660049382,704.784490204957,964.7584216607395
10_MAS,2063,731.940785928182,718.5635465703836,722.7214462509089,975.1581725778238
10_MAS,2064,732.363698783241,719.9957461148881,741.1230902773259,985.4118924141103
10_MAS,2065,732.8032593560673,721.41706796202,760.0014608329249,995.5105912066182
10_MAS,2066,733.2591110873741,722.826555408543,779.368908345923,1005.4474630919575
10_MAS,2067,733.7320075922136,724.2235288195868,799.2381032038171,1015.2179935033641
10_MAS,2068,734.221432294595,725.6074924726114,819.6220440424848,1024.8193755752993
10_MAS,2069,734.7283434491864,726.9781992710978,840.5340662500311,1034.25077596478
10_MAS,2070,735.2520594696406,728.3354891048652,861.9878506909319,1043.5122301010701
11_MEX,2017,786.2917772278462,1567.2877779337161,383.3502612508539,568.968314732225
11_MEX,2018,806.4478980659363,1599.4096875952653,393.4458848236731,580.088464855376
11_MEX,2019,833.1378192806861,1616.190995873056,407.48777476467797,587.6543000000001
11_MEX,2020,769.4034394622041,1447.5661864877036,378.00434415124636,537.7612203294912
11_MEX,2021,881.9830228410593,1561.5257612877951,432.6872518752908,573.3471720300722
11_MEX,2022,889.2507166075844,1689.4021098860105,436.9714853517929,620.7783601244921
11_MEX,2023,889.5303530245782,1706.4298788308615,444.55690493910004,635.4213999999997
11_MEX,2024,890.0559315621076,1713.7857573953927,451.5278906832389,647.8939
11_MEX,2025,891.1306655216285,1722.036791042956,458.4036453954299,660.592
11_MEX,2026,898.4650549748701,1731.012168262596,468.82273529342893,673.5575
11_MEX,2027,906.519159745696,1740.596778781344,479.37857648322006,686.8272999999999
11_MEX,2028,915.1528572177398,1752.6984637895855,490.06905171380697,700.4288999999999
11_MEX,2029,924.2476987303305,1767.1905234240899,500.89392787075894,714.376
11_MEX,2030,933.7381141900643,1778.5950614099718,511.85086800911,728.6775000000001
11_MEX,2031,944.0315719078297,1791.8164963699007,522.9410404856909,743.3289
11_MEX,2032,955.0871190313328,1811.6439928077862,534.1416947975171,758.3119
11_MEX,2033,966.8583624753207,1827.9180936221524,545.4400966497778,773.5969999999999
11_MEX,2034,979.2858150130835,1845.6087624283632,556.825728946472,789.1588000000003
11_MEX,2035,991.7061441309598,1872.257916138933,567.287447863909,805.9490000000001
11_MEX,2036,1005.2268331656758,1891.739618829468,578.815279998585,821.9198999999999
11_MEX,2037,1019.0894211183485,1911.3008830461638,590.4032304862011,838.0167000000001
11_MEX,2038,1033.2240845766412,1930.6992867039937,602.0425529771283,854.197
11_MEX,2039,1047.551811273259,1949.66726321313,613.7189374611152,870.4077000000001
11_MEX,2040,1061.9938379764776,1967.939835461042,625.418887843664,886.5979999999998
11_MEX,2041,1075.3090725633879,1994.7965560680918,635.1286861793488,904.7292
11_MEX,2042,1089.7286313932057,2010.678245119858,646.825443412713,920.7645000000003
11_MEX,2043,1103.9925832869399,2025.2007838084494,658.491084208852,936.6707999999999
11_MEX,2044,1117.9988290803562,2038.1471276595425,670.103423152627,952.4114000000001
11_MEX,2045,1130.5188580937113,2057.9233120329122,679.6497042730881,969.9684999999998
11_MEX,2046,1143.7486574958175,2066.91088426915,691.1211180358039,985.3032000000002
11_MEX,2047,1156.4630077792285,2073.7988287630433,702.5133809371109,1000.3550000000001
11_MEX,2048,1168.5892411204024,2078.560986879418,713.827728208221,1015.1310000000002
11_MEX,2049,1180.0603311376833,2081.182344807863,725.067537680819,1029.6209999999999
11_MEX,2050,1190.8165098450193,2081.714652945054,736.2370780295801,1043.825
11_MEX,2051,0.0,0.0,748.7842579068722,1058.21966666667
11_MEX,2052,0.0,0.0,761.5044099883273,1072.56666666667
11_MEX,2053,0.0,0.0,774.4072830554143,1086.91366666667
11_MEX,2054,0.0,0.0,787.5003311009413,1101.26066666667
11_MEX,2055,0.0,0.0,800.7910644565502,1115.60766666667
11_MEX,2056,0.0,0.0,814.2863758422222,1129.95466666667
11_MEX,2057,0.0,0.0,827.9934035802241,1144.30166666667
11_MEX,2058,0.0,0.0,841.9220388281731,1158.6486666666701
11_MEX,2059,0.0,0.0,856.0813255760332,1172.9956666666703
11_MEX,2060,0.0,0.0,870.4771167927273,1187.34266666667
11_MEX,2061,0.0,0.0,885.1211078863552,1201.6896666666703
11_MEX,2062,0.0,0.0,900.0187493429993,1216.0366666666703
11_MEX,2063,0.0,0.0,915.1786370125902,1230.38366666667
11_MEX,2064,0.0,0.0,930.6108457695472,1244.73066666667
11_MEX,2065,0.0,0.0,946.3199573564902,1259.07766666667
11_MEX,2066,0.0,0.0,962.3171944207483,1273.42466666667
11_MEX,2067,0.0,0.0,978.6112891951622,1287.77166666667
11_MEX,2068,0.0,0.0,995.2094984326623,1302.1186666666702
11_MEX,2069,0.0,0.0,1012.1237525562593,1316.46566666667
11_MEX,2070,0.0,0.0,1029.3590754006002,1330.81266666667
12_NZ,2017,62.331861631139475,152.20193401354595,27.211369444,71.618711219
12_NZ,2018,62.09709715653089,154.52101894514462,27.113504943,72.676216105
12_NZ,2019,61.91873437820702,156.19473173002336,27.034118243389997,73.643906383558
12_NZ,2020,58.980974090184304,136.0810522966348,25.810250720408,64.60741532623399
12_NZ,2021,60.839653752284995,151.5727768697834,27.123724463593,73.6098922243912
12_NZ,2022,59.531651362266,151.18740451582875,27.041317705025,75.0499260404394
12_NZ,2023,58.285847153296714,150.28845890547737,26.951185780838,76.194295577026
12_NZ,2024,57.1145787810538,149.49095967327247,26.86221747725,77.328418243758
12_NZ,2025,56.000094784797305,148.77515399138875,26.769787763300002,78.47642542753
12_NZ,2026,54.935715938598506,148.09130688183706,26.675174754,79.6318097957
12_NZ,2027,53.91150349063055,147.41935396083568,26.578321736999996,80.792850407
12_NZ,2028,52.91825150829023,146.76733380928223,26.478751845,81.95985373399999
12_NZ,2029,51.951525639482135,146.15849109910206,26.376213086999996,83.132985209
12_NZ,2030,51.01448730249343,145.9114939440242,26.270886336,84.312448275
12_NZ,2031,50.12408265010835,145.81188438893366,26.163103409,85.498058725
12_NZ,2032,49.28155097895228,145.86045935151682,26.053196450999998,86.688299213
12_NZ,2033,48.485291573234804,146.04709862553628,25.941268372,87.880855139
12_NZ,2034,47.7318793970443,146.35636895582462,25.827193583000003,89.073069807
12_NZ,2035,47.01740520021243,146.7729211356978,25.71081433,90.263142521
12_NZ,2036,46.33778356057028,147.27006983054125,25.591840502,91.451005955
12_NZ,2037,45.67667559658895,147.68913282437495,25.469773634,92.634347725
12_NZ,2038,45.03003071494795,148.0174042914402,25.34435911,93.815355697
12_NZ,2039,44.39380270939929,148.24384131227995,25.215244216,94.99686053399999
12_NZ,2040,43.764195741921796,148.35853290012074,25.082114896999997,96.181695356
12_NZ,2041,43.13745136743078,148.3528626641417,24.944693981999997,97.370785324
12_NZ,2042,42.50985268610856,148.22382023616467,24.802236694,98.56781486300001
12_NZ,2043,41.8784825093927,147.96259331862032,24.654723543,99.771883275
12_NZ,2044,41.241036209788945,147.56518516709426,24.502236731,100.982729049
12_NZ,2045,40.59533046070612,147.0309027180271,24.34479384,102.199997682
12_NZ,2046,39.939351433094735,146.36324146630906,24.182358142,103.423887371
12_NZ,2047,39.27278223338951,145.56479100546576,24.015752465,104.65102842200001
12_NZ,2048,38.59430850788375,144.64566653295387,23.845023493,105.881609489
12_NZ,2049,37.90299493348809,143.6196419588549,23.670246711999997,107.116755766
12_NZ,2050,37.229472535065455,142.68943241914826,23.49141667,108.357700983
12_NZ,2051,34.58971230961768,132.4492414791104,23.300800019,109.610888139
12_NZ,2052,34.325133192383426,132.73885883859754,23.122577038,110.872615415
12_NZ,2053,34.05409754325414,133.0299316981621,22.940003332,112.147257227
12_NZ,2054,33.7764092688694,133.32275427989683,22.752946867000002,113.436103201
12_NZ,2055,33.491927849920145,133.6177482734198,22.561313076,114.741033031
12_NZ,2056,33.200505558743,133.9149910301388,22.365002464,116.062424823
12_NZ,2057,32.90195593633667,134.21470894478543,22.163889456,117.401328505
12_NZ,2058,32.59608482639142,134.5169729059455,21.957843272,118.758109221
12_NZ,2059,32.28272165415429,134.82193595380423,21.746749031,120.133507679
12_NZ,2060,31.96168782189484,135.12967314726288,21.530486432,121.527919236
12_NZ,2061,31.632827851039004,135.440283438955,21.308950766000002,122.941851494
12_NZ,2062,31.29588389486914,135.75370721647778,21.081968303,124.37508778399999
12_NZ,2063,30.950714869559675,136.06980057999704,20.849443984,125.82701577
12_NZ,2064,30.5971082424216,136.38836148797546,20.611234586000002,127.296737889
12_NZ,2065,30.234842418824716,136.70911107864373,20.367190778,128.782979105
12_NZ,2066,29.863717821291267,137.03198776884273,20.117178114,130.285455397
12_NZ,2067,29.48349401162462,137.3569530848245,19.861034636,131.803983106
12_NZ,2068,29.093983583538517,137.6838296605553,19.598634082,133.33771936600002
12_NZ,2069,28.694926444510244,138.01240777293688,19.329801224999997,134.885652487
12_NZ,2070,28.286114983036608,138.34259860613662,19.054396227999998,136.447327747
13_PNG,2017,6.693514233188739,18.077073240735047,2.734348595,12.223738941
13_PNG,2018,6.652443940904337,17.79192199903433,2.715426862,12.105773743
13_PNG,2019,6.930846709401492,18.609656921789835,2.8266730280325,12.730686889505966
13_PNG,2020,6.745718951948482,17.862851234111293,2.7492214040032996,12.27621488035007
13_PNG,2021,6.6859256074957525,17.48103037827065,2.7761766388886002,12.418782139096505
13_PNG,2022,6.714939169875552,17.691502832159276,2.8423900005297,12.785831949477458
13_PNG,2023,6.757042555070682,17.941080726575667,2.912878424437,13.17728703617801
13_PNG,2024,6.79814236431306,18.17812272660186,2.980624014302,13.553014927477099
13_PNG,2025,6.865881399827988,18.505195196703024,3.06023949529,13.996644239264
13_PNG,2026,7.090862849774642,19.396409048704868,3.2204543199,14.90151063053
13_PNG,2027,7.331132929055294,20.327967485724262,3.387932544,15.8480238542
13_PNG,2028,7.58593687124118,21.295231204468138,3.562670196,16.83616389
13_PNG,2029,7.85498099517694,22.29529886906316,3.74466316,17.86591333
13_PNG,2030,8.156875622082602,23.481767279601417,3.94119754,18.979010074999998
13_PNG,2031,8.47452372990232,24.716171081758734,4.144977505,20.133756968
13_PNG,2032,8.807794358520288,26.001281515131872,4.3559986870000005,21.330188188
13_PNG,2033,9.156638877216386,27.338804040525627,4.574256747,22.568333008
13_PNG,2034,9.534385125884903,28.77694478808412,4.807035175,23.889941367
13_PNG,2035,9.927179649461776,30.267061729179964,5.0470407569999995,25.253301847
13_PNG,2036,10.347754381089352,31.850111253878943,5.301555888,26.700115885
13_PNG,2037,10.78142498451071,33.469031594545825,5.5632892179999995,28.188594755
13_PNG,2038,11.241096939318036,35.16666299038823,5.83952233,29.760438514
13_PNG,2039,11.712726750326459,36.8901432967662,6.122966236,31.373891376
13_PNG,2040,12.209005995743185,38.67978112523029,6.420902088,33.070637954
13_PNG,2041,12.715830769529031,40.48154285622091,6.726043834,34.808920973
13_PNG,2042,13.24557180830885,42.04709230890338,7.045672678000001,36.530411449
13_PNG,2043,13.797105776638169,43.65700579042735,7.379786867,38.335050408
13_PNG,2044,14.35608158084946,45.25490378283386,7.7211059859999995,40.181064506
13_PNG,2045,14.895281897005821,46.74206530119324,8.055075245,41.984987653
13_PNG,2046,15.477713953854451,48.047986834413535,8.418095779,43.85523
13_PNG,2047,16.176943687547492,49.68327592569653,8.853831969,46.141799150000004
13_PNG,2048,16.73691581435591,50.80341183828456,9.216737546000001,48.010874904999994
13_PNG,2049,17.406436904098143,52.20873888265611,9.652368071000001,50.29600372
13_PNG,2050,17.94460640978566,53.21893082401812,10.015212062,52.163652505
13_PNG,2051,16.79078139583293,50.91090683445885,10.392452168,54.113554174
13_PNG,2052,16.826527042965914,51.04649670997265,10.784627595,56.153310621
13_PNG,2053,16.863326844942083,51.20803882199658,11.192329574,58.28253675
13_PNG,2054,16.901222119197044,51.39658830399437,11.616172745,60.504774463
13_PNG,2055,16.940255346275546,51.61324153368462,12.056796069,62.823707346
13_PNG,2056,16.980470249103004,51.85913884107387,12.514863808000001,65.243170434
13_PNG,2057,17.021911813163037,52.13546644364616,12.991066519,67.76715602
13_PNG,2058,17.064626344830163,52.443457250678556,13.486122094999999,70.399817045
13_PNG,2059,17.108661474923608,52.78439307678339,14.000776843,73.145473896
13_PNG,2060,17.154066241549117,53.1596043477831,14.535806617999999,76.008614262
13_PNG,2061,17.200891123965437,53.57047294215948,15.092017988000002,78.993902002
13_PNG,2062,17.249188070912314,54.01843332175435,15.670249444,82.10618087
13_PNG,2063,17.29901058054684,54.50497636936204,16.271372676,85.350488401
13_PNG,2064,17.350413717330184,55.03165016628537,16.896293878999998,88.732057313
13_PNG,2065,17.403454173653987,55.600064797672076,17.545955112,92.256332662
13_PNG,2066,17.45819033738338,56.21189313806897,18.221335746999998,95.928974482
13_PNG,2067,17.51468231792614,56.86887402663981,18.923453906,99.755867567
13_PNG,2068,17.572992002060033,57.57281734779709,19.65336801,103.743139779
13_PNG,2069,17.63318315926434,58.32560424101211,20.412178392999998,107.897162395
13_PNG,2070,17.69532143877575,59.12918857602871,21.20102895,112.224555072
14_PE,2017,278.5483186349175,171.86843639588315,81.1201587477639,80.9369826640915
14_PE,2018,288.40255312507753,178.5551474990344,83.81824166721799,83.85767961325767
14_PE,2019,292.0347755250778,181.9489884337181,85.370151256013,85.61773332877807
14_PE,2020,276.01710078278245,136.31876362883958,81.1466542016338,66.03531440652706
14_PE,2021,319.47451555383026,169.34209604604894,94.83518923867933,81.58756696217851
14_PE,2022,325.3926603261937,194.61952432737974,98.21064467706178,93.53109502345181
14_PE,2023,325.87278331806004,201.09832664754467,101.6373983268602,97.53697300024163
14_PE,2024,325.9085248516687,204.6216410993976,104.49845788945021,100.46087501410017
14_PE,2025,326.52022456008734,208.03165617629332,107.3948772138136,103.4245455826253
14_PE,2026,327.42285489302435,211.1427092839262,110.22051937423592,106.32635394124725
14_PE,2027,328.69277884727796,214.05586563632335,113.04616153465813,109.23194019040334
14_PE,2028,330.6499383312768,217.07328460680043,116.0601798391086,112.32362124838284
14_PE,2029,332.8454120238438,219.9111472279058,119.07419814355889,115.41353275581737
14_PE,2030,335.8318557252193,223.2789172372893,122.2765925920374,118.68327015239115
